"code","iso","country","GHG.raw.1850","GHG.raw.1851","GHG.raw.1852","GHG.raw.1853","GHG.raw.1854","GHG.raw.1855","GHG.raw.1856","GHG.raw.1857","GHG.raw.1858","GHG.raw.1859","GHG.raw.1860","GHG.raw.1861","GHG.raw.1862","GHG.raw.1863","GHG.raw.1864","GHG.raw.1865","GHG.raw.1866","GHG.raw.1867","GHG.raw.1868","GHG.raw.1869","GHG.raw.1870","GHG.raw.1871","GHG.raw.1872","GHG.raw.1873","GHG.raw.1874","GHG.raw.1875","GHG.raw.1876","GHG.raw.1877","GHG.raw.1878","GHG.raw.1879","GHG.raw.1880","GHG.raw.1881","GHG.raw.1882","GHG.raw.1883","GHG.raw.1884","GHG.raw.1885","GHG.raw.1886","GHG.raw.1887","GHG.raw.1888","GHG.raw.1889","GHG.raw.1890","GHG.raw.1891","GHG.raw.1892","GHG.raw.1893","GHG.raw.1894","GHG.raw.1895","GHG.raw.1896","GHG.raw.1897","GHG.raw.1898","GHG.raw.1899","GHG.raw.1900","GHG.raw.1901","GHG.raw.1902","GHG.raw.1903","GHG.raw.1904","GHG.raw.1905","GHG.raw.1906","GHG.raw.1907","GHG.raw.1908","GHG.raw.1909","GHG.raw.1910","GHG.raw.1911","GHG.raw.1912","GHG.raw.1913","GHG.raw.1914","GHG.raw.1915","GHG.raw.1916","GHG.raw.1917","GHG.raw.1918","GHG.raw.1919","GHG.raw.1920","GHG.raw.1921","GHG.raw.1922","GHG.raw.1923","GHG.raw.1924","GHG.raw.1925","GHG.raw.1926","GHG.raw.1927","GHG.raw.1928","GHG.raw.1929","GHG.raw.1930","GHG.raw.1931","GHG.raw.1932","GHG.raw.1933","GHG.raw.1934","GHG.raw.1935","GHG.raw.1936","GHG.raw.1937","GHG.raw.1938","GHG.raw.1939","GHG.raw.1940","GHG.raw.1941","GHG.raw.1942","GHG.raw.1943","GHG.raw.1944","GHG.raw.1945","GHG.raw.1946","GHG.raw.1947","GHG.raw.1948","GHG.raw.1949","GHG.raw.1950","GHG.raw.1951","GHG.raw.1952","GHG.raw.1953","GHG.raw.1954","GHG.raw.1955","GHG.raw.1956","GHG.raw.1957","GHG.raw.1958","GHG.raw.1959","GHG.raw.1960","GHG.raw.1961","GHG.raw.1962","GHG.raw.1963","GHG.raw.1964","GHG.raw.1965","GHG.raw.1966","GHG.raw.1967","GHG.raw.1968","GHG.raw.1969","GHG.raw.1970","GHG.raw.1971","GHG.raw.1972","GHG.raw.1973","GHG.raw.1974","GHG.raw.1975","GHG.raw.1976","GHG.raw.1977","GHG.raw.1978","GHG.raw.1979","GHG.raw.1980","GHG.raw.1981","GHG.raw.1982","GHG.raw.1983","GHG.raw.1984","GHG.raw.1985","GHG.raw.1986","GHG.raw.1987","GHG.raw.1988","GHG.raw.1989","GHG.raw.1990","GHG.raw.1991","GHG.raw.1992","GHG.raw.1993","GHG.raw.1994","GHG.raw.1995","GHG.raw.1996","GHG.raw.1997","GHG.raw.1998","GHG.raw.1999","GHG.raw.2000","GHG.raw.2001","GHG.raw.2002","GHG.raw.2003","GHG.raw.2004","GHG.raw.2005","GHG.raw.2006","GHG.raw.2007","GHG.raw.2008","GHG.raw.2009","GHG.raw.2010","GHG.raw.2011","GHG.raw.2012","GHG.raw.2013","GHG.raw.2014","GHG.raw.2015","GHG.raw.2016","GHG.raw.2017","GHG.raw.2018","GHG.raw.2019","GHG.raw.2020","GHG.raw.2021","GHG.raw.2022"
36,"AUS","Australia",12605.5724514567,13280.5987104441,13960.9745865815,14660.6409078447,15345.246483414,16030.7976824854,16740.1062570028,17371.1203927466,17952.0026771775,18640.7675148958,19272.4891799361,19750.1953672284,20358.0551469088,20780.5702491723,21371.2801292625,21931.2275947847,22754.6795384801,23204.0724453476,23877.2793719318,24272.2042668267,24645.2111219488,25255.5299388455,26296.0299481093,27680.3693826652,29047.8494657064,30319.3556532518,31643.5814316455,33139.0173417235,34446.463717848,35552.7950856478,36318.5025495738,37541.2327401287,38984.0851292519,40606.4710135543,41780.8481686031,42991.0420413489,43711.0207986359,44693.7384787859,46178.1603639327,47554.0160009321,49482.0707874564,50641.1372038285,49942.4447023367,49010.6622840701,49786.8182675371,50071.3046080672,50570.8093665206,51529.9168400813,52764.7156941885,53112.6031849363,56217.6,58443.108,59082.14,60057.5079841871,61659.4900462913,63532.2325881195,67773.4615905841,70538.6845354227,73398.2718913007,71788.528828666,76414.6197658941,79624.4936295574,82617.263491701,85515.8997184928,88918.3557499551,86703.4197814174,84453.9255534902,87189.177314657,90501.1265673699,90059.7343006913,96033.8079808018,93774.9144625474,96366.3449530738,98356.9837169331,102404.449091421,105394.930838195,106332.122118185,109484.303418974,107554.479365236,105941.761700204,105309.793650869,101995.672548289,103283.601173995,105769.330091933,107947.623416481,111718.92859612,115566.787534977,119374.986227755,120369.337189487,126556.965241247,124494.788105292,131675.81910392,137757.111481484,139959.70515716,143386.970985802,145103.605327179,153367.162163431,160095.694602778,166197.69467368,170579.289734951,183213.170677691,193021.81392864,198510.629837752,202718.868839003,212343.58972688,220271.222758487,227969.403683856,232422.285658988,239335.312762644,249752.795050529,258863.269837253,259907.519749004,269120.60537382,277352.80812187,289962.750660949,303721.89283984,300850.22186541,312454.589456777,324539.065626327,339120.539616124,346600.018832723,343423.056920583,380902.249397464,366515.821132828,374954.745626626,396184.51323545,418628.061101733,423797.654252624,398184.593285484,425722.924894348,446048.204858847,409516.926695227,446737.905735981,408380.380659474,422656.242767756,471153.885746932,448069.278765063,435515.84353852,440346.044361146,467136.630721957,509325.268055267,510797.031812286,512887.773328048,514356.506884923,519161.919579937,527587.586086459,525533.494492172,535223.757562459,556755.545096594,598892.206396152,621703.695746507,650819.390463542,643244.533549133,571443.741046208,628892.453954801,592625.375117919,635558.333314441,636371.260311138,608022.699774688,620197.155683461,597906.169830064,696716.789481447,699871.730742378,606865.011136354,621407.371372472,627822.360303365,602639.593181265,647722.464715564,646760.72045333,618972.270056726,573549.169799734,577772.93550856,588921.255127279
40,"AUT","Austria",5945.788,5985.776,6494.756,6941.448,6926.476,7483.088,8044.298,8690.958,11118.696,9743.762,10055.82,10316.582,10320.864,9871.744,9099.258,9404.922,7676.132,9022.372,10210.126,10654.088,11560.648,14397.82,14303.102,15068.49,13539.28,12294.928,12574.8,11817.76,11820.102,13484.104,28388.064,15033.028,15351.48,16570.098,16302.31,16921.21,16273.3,17189.918,16945.666,17898.924,18051.85,20061.646,19682.589,23013.427,23507.757,25840.27,26851.962,28653.282,30132.466,30563.482,33503.436,34216.582,31582.062,31632.066,33185.234,34625.752,40238.632,48828.242,66260.636,49868.984,65094.056,55398.918,57951.038,67279.466,55874.448,41486.944,15127.61,9443.688,9311.344,8967.442,20515.4,25362.732,24652.322,23887.228,26248.426,25164.512,24843.628,26392.418,27506.4458058757,30534.5547992088,25243.079295748,24499.435647874,21568.7976365354,20658.147086248,20217.6679319685,20424.6642047244,20215.1942047244,22002.36606357,12593.1933442037,13257.2404274003,14371.1815344882,15252.7022398878,16169.7884207874,17605.7758299213,17789.172,13410.21,22167.656604698,27586.6287955905,34992.8234055036,37544.2574396208,32170.7557165354,34929.5901623784,34070.1836938583,34131.1459779528,37394.9927848819,42512.8858759055,42093.4837017467,43594.7063874016,42949.445239685,43273.6034670866,46703.679376378,48244.6450355905,51006.5808461717,54567.5598425197,56610.9343049081,56469.3522519684,58204.8961669818,59634.9715703935,62574.3402616458,65336.1066268192,70903.8003918631,72817.4983328304,76835.7691987998,81210.0263915705,78756.863180822,75400.6849794906,79526.0917607795,77340.891124736,78679.7842059818,83042.6256096546,73738.9314970933,77293.1933310022,74963.1871236461,72922.6382517419,75815.0491874264,75876.6202422248,74956.7317824392,78181.1144991401,74056.2211677317,74060.289439358,82396.9596694412,86122.5559605611,79966.1501889011,80218.0276703098,80367.1430199575,83107.6585464471,86401.9545971185,86039.3255600477,85204.9299890438,83692.8107393263,83895.5196152302,88033.6185565548,89944.6369149288,95811.7931825334,94606.9083472471,95767.3991919409,93301.4142757297,90352.2956615119,89832.4662999775,82902.5295314225,87989.622640129,85874.9578364637,82919.9197990582,83514.8419289962,79848.9001158922,81758.1413301198,82875.074681653,85292.5669155921,81877.4924005599,82939.4576260265,76988.7514097571,80769.8319228832,76247.8208398373
31,"AZE","Azerbaijan",879.471,886.013,889.835,893.384,899.653,902.929,905.932,908.662,913.566,915.477,925.810620906663,935.039572503058,940.456554768717,947.200345087996,955.041278950049,961.040109598842,992.217332009787,1004.13050455378,1003.63304492424,1022.57567709778,1033.1314367478,1060.05767856112,1075.80288177439,1087.79976890087,1121.14260428768,1152.44932033351,1199.48359114806,1220.94906371253,1273.52290056267,1293.90666021269,1332.19731325196,1355.70703576525,1374.30002762975,1413.64721937143,1428.1246677341,1460.24848371852,1475.06011109265,1501.41492227765,1524.42468025963,1556.05863171273,1614.3914733623,1664.28578924438,1701.06408747399,1789.44544988693,1804.02502885745,1897.57234286679,1918.87637666744,2023.80091475576,2116.83991580971,2251.7619746614,2382.11500451188,2422.28803497644,2392.87313198835,2374.10544181236,2493.72143139473,2375.70381443824,2524.16900222975,2666.42469972245,2679.41794967128,2761.61930081734,2744.71116227868,2810.7488651849,3019.13839785971,3178.50045504337,3055.31858354333,2975.60427307476,3105.30938053476,3026.31190712104,2239.41034640757,2200.68412273798,2182.84979558902,2243.4107824494,2377.40146887992,2463.94737333136,2614.9926790005,2637.08470487034,2993.61365755115,3281.56804940517,3439.68723528317,3585.12407177167,4199.91584627264,4659.6331030767,4984.73216370439,5331.66906113453,6013.49882181072,6525.53550062989,7187.90431325087,7351.15091066033,7674.83141255872,7787.15412186024,8902.04971472066,8198.85361697072,5738.43256455888,5950.4540459034,7542.97265865264,7826.7221250083,8553.95535056471,9816.95649112086,10369.118253677,11468.8381843939,12511.657598954,13397.3327986129,14259.7794010183,15058.6438908791,16263.1004400453,18093.2468012975,19650.8823046853,21321.9848269982,22715.6769804501,23869.2030111595,24932.1876837071,25643.5102912239,27064.8047830873,28907.4479725217,30439.1175687127,32100.9688231707,33927.4098480232,35499.660822284,36540.4216293308,37892.8626578807,39544.9938370108,41831.7400658912,43846.0868242433,45693.0454801052,47441.1886005534,49790.7724131462,51646.3374326343,53245.7918568003,55098.9652432548,55693.3662488238,57797.9590052313,57106.8471969106,58239.0728920991,59261.7738655147,59942.3948658823,63996.1683618503,66527.6946485014,63326.0039787495,64880.9160796575,64526.2857183616,64966.8044045113,62434.8300387663,67742.3702988907,58980.4681961471,51883.493822858,43223.1698457676,41062.6388991247,39883.337202133,42093.5431741256,40072.1335742662,41227.321432,40240.5709638679,40323.5139460423,42627.4637348135,44734.4190544648,47851.241932,49211.7260496299,49066.7046989926,54701.9120499504,49437.975703317,48300.751472,50503.708412759,53795.0424311052,55007.9236397888,56309.3254264568,57048.7505520608,56796.5291350726,56380.7428599641,57083.4265058887,62338.9954651033,61613.0283117391,66029.1219493129,66634.7558176173
44,"BHS","Bahamas",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,124.6517,137.9845,151.7531,158.0309,164.9073,212.4143,226.918,267.369,275.388,360.895,516.289,654.304,838.738,825.043,1210.054,1447.417,1231.265,1847.7374207874,1779.6254207874,1899.47453448819,2720.40110267717,6888.43410267718,6652.52706866143,8039.14693228347,7552.59968220473,8427.9627729134,6642.77500210557,9901.42251154461,6790.85606080016,7112.17851108048,8176.54891164293,3009.94194109763,2474.61041923955,2228.02365700314,2074.984,1733.279,1641.155,1661.138,1784.919,2202.522,2291.715,2267.97,2142.451,2019.227,2051.683,2140.385,2130.004,1924.534,2330.133,2366.983,2357.191,2281.758,2376.888,2396.214,2409.104,2255.571,2212.718,2246.296,2301.164,2521.862,2601.138,2510.416,2448.957,2441.129,2537.021,2652.654,2622.829,2922.711,2830.407,2871.826,2606.676,2523.60322708251,2545.3789601798
48,"BHR","Bahrain",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,456.59115,609.6053,1062.8091,2523.9122,3870.1593,4136.4991,3886.5142,3713.446,3640.5778,3450.5435,3640.2005,3745.3135,4416.5818,5198.6261,6334.6304,7567.3401,8276.4545,5765.6343,6333.9868,7304.0706,6381.7784,7157.5742,9943.21,8285.3211,6657.8642,11169.772,11986.3471,6359.6469,17416.7934,16610.5488,13493.9739,18258.3421,15123.452,9250.7418,13804.9332,15553.263,18241.9637,18591.6352,19079.2984,18793.9192,21339.76,21836.715,20145.036,21391.213,24415.089,24265.549,24981.079,24566.556,24876.225,25619.194,23498.812,24336.833,25914.125,27573.679,27515.972,28586.6299896607,28273.7118474719,28714.1361200698,27889.6835899349,29208.8251308652,36643.1844653056,34017.8047555072,33995.6749066872,35951.1549799768,34596.9587191551,36271.6294700094,38088.5402898505,39147.5880364791,35761.4659678574,35149.8072499865,35194.4718156325,36209.361907832,38468.613914027,37862.5796224264,46004.332383506,50627.2619380156,49617.5172753817,50006.1310915495,49575.8088960223,50570.1017811582,57263.634602073,57793.7484428915,59378.7813155219,58683.0648400482,59569.0437343102,59436.9222380612,65576.9097953164,65594.9459420859,67077.2301937337,67094.0461790735
50,"BGD","Bangladesh",22978.65,23215.46,23449.54,23683.62,23914.97,24143.59,24366.75,24557.25,24772.22,24979,25177.59,25291.85,25403.38,26412.51,26524.04,26635.57,26747.1,26858.63,26970.16,27081.69,27304.75,27457.23,27672.5,27945.1,28245,28572.2,28899.4,29199.3,29499.2,29744.5,29935.2,30207.4,30452.3,30724.5,30969.4,31241.5,31486.4,31595.3,31894.6,32193.9,32629.7,32929,33201,33228.3,33500.3,33799.6,34071.6,34370.9,34642.9,34670.2,34969.5,35241.5,35268.8,35568.1,35867.4,35894.7,36166.7,36466,36493.3,36792.6,37064.6,37091.9,37363.9,37391.2,37663.2,37690.5,37962.5,37962.5,38261.8,38261.8,38561.1,38561.10177,38860.40658,39159.7137,39159.7223,39459.0316,39758.341,39785.6496,40057.6567,40356.9615,40628.9633,40656.2619,40928.258,41200.2523,41227.5453,41499.5377,42070.8302,42342.8232,42886.8175,43458.1136,43730.1122,44301.4124,44900.0131,45525.9142,46179.1156,46560.3173,47303.6929440758,44968.906342654,45362.7009429652,46044.7583916824,47446.1960798776,48822.0233397593,50033.3902586332,51198.9130224627,52634.1434985778,54116.733132185,55813.6370348342,57282.6697072887,59204.0161279113,61106.4664661698,63164.9697795935,60496.179521845,62518.3327747757,64909.0265490124,67766.005463772,67967.3092138333,68376.2273129078,71972.5663582353,72930.2015315992,75317.4750555183,75807.1561046633,73405.5081113083,74748.5163340068,75901.5100998247,76140.4232261199,79147.9867672042,80092.7866184607,82173.1685364129,87217.2626140455,90240.9122938989,82027.1057519096,83431.3428609367,85704.214860742,84280.5287687938,87320.127100279,90010.5483966225,93432.513747604,94290.5562570477,97603.2926291112,100149.339810726,101828.371354304,103473.47319663,105284.213654129,106869.276516817,110072.615038846,116207.213579496,116843.116084053,119202.968067397,119111.800423549,124931.8878376,128037.310589679,133718.308715761,136945.642793798,139221.194504678,142073.011451392,146643.880532209,153617.568,155841.328,164120.572,169310.172,176485.453340288,181267.544,185736.299049735,188316.685799313,194398.198443748,203474.554427342,206479.878486012,214465.375553842,217535.690842974,236233.877435369,229520.960647449,238155.302424967,242203.347170511
52,"BRB","Barbados",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,91.0583,91.3303,95.3209,93.3708,94.8946,96.5003,98.106,96.1023,96.9739,97.6008,98.4724,103.0353,100.2429,102.7748,105.88,109.422,112.9923,118.3857,124.405,134.061,139.78,144.953,221.917,265.633,249.095,277.613,287.269,308.189,313.637,326.685,347.06,352.235,379.936,408.15,485.563,411.85,408.485,437.928,510.277,593.227,705.049,758.948,709.302,771.048,796.464,786.442,783.273,852.323,813.782,891.985,934.485,907.073,992.601,995.167,954.865,989.991,1080.1073103171,1154.33691219016,1216.70532433247,1231.74929165728,1236.58149171771,1291.38264437324,1573.60872020603,1714.07492131976,1661.5346071293,1384.33065339728,1452.06706461776,1576.1383971655,1634.63527825443,1834.70522072182,1870.472391205,1952.59627074039,2054.778,1942.324,1927.298,1969.23137254902,2004.394,2037.425,2037.293,2058.37274688797,2343.07962633452,2257.1141878453,2103.678,2205.5696207088,2064.44445414847,2082.89726623468,1944.58568558952,1940.10768558952,1949.07368558952,1897.48576056819,1907.37868363542,1922.33552838428,1488.89564628821,1482.29130137851,1490.37097702188
112,"BLR","Belarus",8738.00721672164,8813.91,8917.45,8993.79,9091.87,9169.62381844627,9258.1,9312.6,9407.78621313731,9435.80355938806,9522.1011320485,9554.40954611567,9606.45967564477,9661.8813584582,9719.03990205447,9799.6160509597,9933.73054757013,10026.6712267992,10066.2568260045,10174.0119060283,10236.8918733798,10383.6941374768,10578.3765321679,10869.081386847,11171.8188615619,11524.8652684604,11899.5713510037,12231.7775967895,12580.7973029529,12834.6772703044,13083.1023492634,13240.1446786574,13425.5108591462,13594.3836402947,13765.3440931141,13918.9938003424,14014.6908548865,14128.982536635,14236.2246069708,14367.3740551409,14619.4517867842,15104.1736612289,15343.6079314297,15685.9278292244,15895.7332978356,16243.1616096975,16428.3234536236,16811.2041591117,17147.5750594258,17539.1979310653,17921.1169842585,18113.1030341533,18148.3418715862,18238.9791546697,18604.1404414413,18469.8821001257,18890.0120905413,19275.5859647002,19454.6220483084,19762.3879981278,19845.464828392,19781.4637247323,20152.3194080389,20480.2043826628,21697.4075978263,21961.2107455629,22122.3808687024,21882.2593881696,20207.493069296,20046.2520068043,19908.7761843842,19900.6286738259,20052.8042655766,20390.5476595923,20877.7864863758,21048.7701763579,21961.6420632175,22730.9696830711,23211.1632387153,23658.9662850178,25062.2516083425,26130.2986997336,26897.0723688376,27670.5878303611,29129.6226765674,30202.5019800556,31654.1375360066,31998.489759948,32747.409235732,33101.4012520953,35667.4506537942,34275.1399374807,29271.5235032547,30099.8231377315,33878.6902195712,35013.7605797968,36996.9589716624,40104.7520750955,41650.2837828777,44286.7673968513,46737.1801714827,48611.6457863619,50444.7611926737,52178.8536105789,54827.2946009688,58843.6854327686,62277.8154430547,65958.8434825487,69024.7843423321,71627.7338117248,73965.2527982994,75736.4055142165,79486.9163843733,83834.753782677,86791.564702001,90589.0714246172,95686.4241596863,99463.6821348767,101787.559137891,104461.00338018,107530.509343296,113091.270294818,117760.203236572,122251.867815746,126122.342420939,130877.303818203,134385.306229233,137585.418434039,141486.166760239,141919.58589827,146269.207710633,144193.376585996,146373.730938967,149013.80467376,149933.130251778,158065.590674545,172772.484984604,163874.740038667,164764.764757889,158670.414790825,150745.255090033,143443.05587819,127785.574244252,113584.615357571,99239.8995021817,91510.8422613352,91905.1837402239,91432.9148762244,89727.54750311,87484.006965034,83693.2829341754,82549.4815106187,81848.6436374233,83341.6869054627,87088.6306771906,87906.685593897,91134.0870760036,89370.641330943,93412.408561023,91573.3449134509,93754.7204568914,106303.789368878,107835.463757287,109453.956130263,108860.273688381,103972.911467351,102579.083093415,104268.65268036,107023.532446416,106887.343738572,104103.350933817,106377.796913808,104002.928859568
56,"BEL","Belgium",16727.458,17625.44,18957.326,19397.308,20755.776,21109.934,20950.514,21525.446,22281.466,22761.134,23078.968,24409.058,24271.004,25211.158,26094.8,27130.218,28656.612,30471.903,28206.185,29815.917,33105.127,32026.603,33996.887,36671.895,34396.593,35493.221,34856.963,33562.119,35882.897,36423.847,39263.807,39504.381,41427.723,43490.297,42955.597,42146.097,41118.869,43070.905,45297.181,46110.273,49230.537,47161.825,47165.322,45507.89,49530.594,49899.612,52221.386,53799.066,55249.41,57445.758,60162.07,57074.932,59385.476,63401.676,61035.818,60997.956,68654.238,69528.722,69077.092,69020.26,72768.358,73176.214,76436.666,79820.162,50947.396,44476.766,56456.802,46379.402,43703.046,55458.694,66271.732,61449.298,67146.996,84017.846,88690.538,90614.346,90317.378,103846.842,101455.52910437,110680.935569764,107286.074381501,97304.4727380996,80092.8632510235,85387.4332850395,87857.2332963779,84441.954944252,88064.072910236,104269.618194646,92638.8353281763,87205.3985807874,75131.8482387401,78544.2784321258,74487.519479513,71392.5278979527,45734.1835651162,52180.277000315,71367.9350122833,98818.7748535432,102589.190694803,98667.2456059992,94296.4815017323,108888.981888504,103051.664808819,102436.476695433,106681.57503622,114038.75800701,119851.576115905,120171.677098391,111195.300820157,112544.499593071,116057.082889503,118653.993809134,125519.303668475,134342.090479727,131507.291855118,134042.194127874,134376.444682606,137424.80671874,149636.575877795,155361.857084487,156776.857946457,152889.805060458,162036.473183838,170545.052591782,168347.197452783,152754.826771176,160381.498302483,158148.028263225,167279.276317317,171711.613492473,166880.991019927,155765.022807166,148591.707552969,133163.442036888,138270.44042683,137121.892072595,134317.259180112,133507.812673826,128867.019655177,135538.285596097,146638.699243639,149460.22631452,148459.987966622,147301.876031743,151561.249390273,153278.590917807,156954.637653342,150827.721369125,157601.297181059,152492.740235207,153715.543753436,152299.362366324,153720.81354222,154005.829801844,154787.021069402,151508.421624912,149531.281774179,146709.168569625,146656.336097504,133946.102958677,141687.106143657,132242.555094794,129113.91930685,129243.946945972,123232.947325181,127023.03283342,125043.625956941,123709.739864485,124150.023618414,123163.759733182,114222.387272428,118863.28070118,111942.561679371
84,"BLZ","Belize",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,204.1853,216.7932,220.3421,226.6581,228.0866,228.5363,228.27,227.6044,237.5496,236.067,237.858,229.375,262.558,258.698,287.415,295.612,296.232,338.102,325.701,370.586,351.894,384.672,406.882,401.261,420.048,449.586,447.325,475.227,497.291,499.525,480.586,469.635,477.651,501.058,481.414,499.659,525.15,548.689,580.685,634.986,674.758,767.233,743.901,749.029,746.914,719.751,650.594,748.554,747.417,743.876,788.715,853.538,908.384,977.976,818.864,871.551,945.385,1015.952,989.701,1111.136,1122.39,1206.185,1066.329,1146.123,1144.039,1335.314,1328.161,1306.137,1317.416,1440.896,1356.13473646313,1453.64785332028,1489.96443738303
204,"BEN","Benin",471.519,469.618,467.717,465.816,463.642,461.741,459.567,457.393,454.946,452.499,450.052,450.052,450.052,453.045,453.045,453.045,455.765,455.765,455.765,456.038,458.758,459.577,461.215,466.938,470.214,473.763,480.305,483.854,487.13,492.307,493.672,494.491,498.03,498.576,501.842,505.108,508.101,511.367,514.36,517.626,524.441,528.253,531.792,535.331,539.143,542.955,546.767,550.579,554.391,560.923,564.735,571.54,580.792,587.597,597.122,606.647,613.452,623.25,633.048,642.846,653.19,669.52,687.215,708.722,758.248,775.68,793.385,811.363,826.621,846.773,866.652,886.531581,904.51116,925.75748,944.2843,965.2584,982.9664,1005.2953,1026.2586,1043.4092,1061.0948,1079.8613,1094.542,1113.5701,1129.0588,1171.7474,1186.96289,1189.39761,1211.14573,1247.85945,1288.65898,1310.48906,1388.19429,1491.82465,1614.55512,1740.02567,1868.2263,1988.23699,2097.31771,2179.10844,2371.40137,2351.52274,2356.9191,2315.9593,2310.416,2285.3879,2280.6034,2262.1984,2232.124,2212.7815,2295.8771,2320.193,2406.5031,2473.5497,2566.3365,2682.5876,2727.611,2846.8166,2849.6125,2998.0086,3206.6308,3228.4878,3424.4879,3643.2468,3380.0724,3618.2305,3514.0289,3784.957,3763.688,3914.439,4409.24278958507,4398.01493392316,4750.24469377689,4597.95761807073,4748.01892347048,5016.03322887023,4752.04853426997,4669.79883966972,4635.91063211892,4828.77337355984,5442.71528571428,5680.03028571429,5835.39628571429,6049.15171428571,6470.45685714286,6305.06742857143,7345.68571428571,7597.00485714286,7809.036,8137.526,8594.758,7936.514,9020.89485714286,9120.07771428571,9336.74,10113.5502857143,10750.8862857143,11551.91,11306.4442857143,11889.9065714286,12756.3397142857,12863.5288571429,12985.6794285714,13719.8948571429,14022.77,14728.0861287935,16418.1542898491,16815.9210442567,18093.4966086417,18383.0431035766,19156.8623907381,19849.0951880494,20240.659721245
60,"BMU","Bermuda",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,43.968,58.624,106.256,91.6,84.272,109.92,135.568,139.232,146.56,135.568,157.552,175.872,157.552,150.224,201.52,179.536,201.52,212.512,223.504,197.856,227.168,230.832,252.816,425.024,443.344,458,468.992,454.336,425.024,461.664,436.016,388.384,395.712,450.672,443.344,450.672,421.36,571.584,644.864,780.432,501.968,538.608,461.664,538.608,531.28,531.28,527.616,523.952,520.288,512.96,516.624,527.616,556.928,560.592,582.576,582.576,652.192,729.136,648.528,476.32,608.224,443.344,366.4,534.944,670.512,538.608,619.216,633.872,696.16,593.568,458,441.340802556646,445.408296895299
